http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_7808,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_7860,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_7912,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_8290,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_8346,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
